gene	baseMean	log2FoldChange	lfcSE	pvalue	padj
RETREG1-AS1	63.630803798249325	3.459195447371708	0.2548427310165006	1.2591591780711471e-42	2.7172655062775356e-38
NDUFV2	458.5952369470243	-1.03684357866463	0.07732031270654038	1.3634818087456988e-42	2.942393743273218e-38
CTBP1-AS	37.29156117687186	4.790917894188057	0.35571246630175035	1.476799220764526e-42	3.186932718409847e-38
RTN4RL2	392.46507732147114	-1.5713415561968591	0.1184207858246686	1.5427095641162607e-42	3.3291672393628907e-38
MZT2A	480.9307197388221	-1.1585204555716169	0.08673866938536808	2.0879515650951898e-42	4.50579947747542e-38
FZR1	806.5767485853129	-1.0851838604500406	0.08153358969365113	4.6532834767039e-42	1.0041785742727015e-37
ULK1	1588.485390265391	-1.0107538180138482	0.07607665773780618	7.67555285392823e-42	1.6563843058777119e-37
NUDT22	376.6828974990301	-1.3902131784937886	0.10550645963519993	1.0655666108549899e-41	2.2994927462250683e-37
ENSG00000273734	70.27067056381391	3.337039487328141	0.2494527727462674	1.9449103829738778e-41	4.197116606457628e-37
TRMT61A	587.6706588760352	-1.316758887630714	0.10016043848370292	2.1095026144958025e-41	4.552306642081942e-37
LAGE3	506.4633794574477	-1.3806409325083429	0.10526591820405552	2.47389957606595e-41	5.3386752851503205e-37
ZMIZ2	1958.0400232790764	-1.125577979465361	0.08557234357141978	3.375308313402706e-41	7.283915340323039e-37
RFNG	330.63430975720524	-1.2428370976332908	0.09488753255127663	5.131799321308986e-41	1.1074422935384792e-36
ENSG00000251143	41.94303607902734	4.992645181646392	0.3791757770334102	6.83872105476129e-41	1.4757960036174865e-36
ZNF444	683.8441891864653	-1.0532667985969824	0.08041290949473646	8.307964634853857e-41	1.7928587682014623e-36
RPS10-NUDT3	214.69630951438495	-1.5099780480727698	0.1165379861023598	1.1774649685638128e-40	2.5409694021607082e-36
ANTKMT	173.6830035791585	-1.8354722120236526	0.14232077164944257	1.6975819367430297e-40	3.663381819491458e-36
CHMP1B-AS1	44.972176861859325	4.01307474925842	0.30480257217395007	1.8502237149112906e-40	3.992782776778565e-36
ZNF865	503.0934931444834	-1.1237293617442896	0.0863787385015935	2.257371996290754e-40	4.871408767995447e-36
CAMK2B	56.306387723329316	3.0825127897613323	0.23354067062682796	2.266364351229275e-40	4.890814269952775e-36
ENSG00000285710	32.731414304190615	4.175575580536067	0.31856692941484166	3.422464822453202e-40	7.38567908685401e-36
ENSG00000268854	38.06696045952684	5.104086048567401	0.3922161566078024	4.635126063529736e-40	1.0002602045097171e-35
ENSG00000258424	101.18211910413547	2.4430063460897036	0.18730969597753652	5.2021188364911715e-40	1.1226172449147948e-35
PLXNA3	235.51529230338735	-1.429447721966042	0.11111148821339033	5.361504786986375e-40	1.1570127330316598e-35
ARVCF	672.5644357999297	-1.2943098120110508	0.10036849728519402	6.09427799532621e-40	1.315145191391396e-35
MRPL2	328.38861314775113	-1.437030712738835	0.11187431146614847	6.726087965541832e-40	1.4514897829639273e-35
PRMT5-AS1	65.45200307928822	3.043472010371777	0.2321278988237102	7.198051838189358e-40	1.5533395866812635e-35
ENSG00000287724	39.93510476751553	3.743472324820905	0.28640521985851614	8.423417131427894e-40	1.8177734169621395e-35
LZTS2	1937.6862614807753	-1.0490044850318256	0.08130595094992268	1.0922504866748563e-39	2.3570765502443398e-35
CLDN7	920.6516170829184	-1.1022080716735194	0.08552081839446482	1.1495722196071787e-39	2.480776849912292e-35
MYL6B-AS1	72.7250595160492	3.3595723451500477	0.2571313911400713	1.2092902817669794e-39	2.6096484280531417e-35
ENSG00000240553	239.70035503976055	1.6900451535382492	0.13288671912389766	1.600567531941266e-39	3.454024733929252e-35
RPL36A	300.5659063146396	-1.4224176120390444	0.11144811217689743	2.05203294512832e-39	4.4282870955869147e-35
WDR24	565.3135700765607	-1.0646332063650656	0.08290294920235579	2.286362670705514e-39	4.933970643382499e-35
LRFN3	486.2160471570894	-1.2986827959865976	0.1018388098620954	3.8020252335079e-39	8.204770453910049e-35
DVL1	1008.3432604530714	-1.194806943054256	0.0935348129219876	3.983679859410084e-39	8.596781136606962e-35
HMGN2P5	401.93658373361484	1.17232308592935	0.09204436267297415	6.832645116666401e-39	1.4744848161766094e-34
ENSG00000260304	46.89745908730089	6.426480287174094	0.50606711327398	8.434743130524731e-39	1.820217567567237e-34
ENSG00000226526	38.44675610553086	5.452933898224407	0.4282020307749771	1.23548700412852e-38	2.666180954909346e-34
UQCC3	481.05200413501797	-1.1297008105511555	0.08896804671218572	1.2456135352340817e-38	2.6880340090351485e-34
CASKIN2	987.6868012416091	-1.0271869471834736	0.08081708527205272	1.3669580754472193e-38	2.949895526815099e-34
NDOR1	566.2625902481196	-1.33616056575834	0.10573182658573689	1.4397784762299525e-38	3.1070419517042376e-34
EPHX3	624.2610717091063	-1.0604445834992038	0.08356490982105091	1.6224197299691556e-38	3.501181777273438e-34
ENSG00000269292	78.89371646389684	3.1072550273917474	0.2415432747027504	1.8129157617801281e-38	3.912272213921516e-34
ENSG00000260798	51.413655496664205	3.5619242653311725	0.27738361283492263	1.9511144137002887e-38	4.210504904765223e-34
BTBD17	306.767638881261	-2.1425505156173297	0.16986389288353035	2.5151766505266095e-38	5.427751211836423e-34
RECQL4	1024.9770924986356	-1.0939470425426423	0.08655334058787595	2.869673796276902e-38	6.192756052365554e-34
CHST7	606.0946914884204	-1.014129136945288	0.08046977910845576	5.55520975359226e-38	1.1988142648252098e-33
MED15	1187.4160947250898	-1.0299494829219917	0.08194600312375272	8.190065457353159e-38	1.7674161256968116e-33
C1orf122	662.4406006677794	-1.139730190401054	0.09089516829308118	9.122803225904434e-38	1.968700936150177e-33
ENSG00000271980	45.90862146498373	2.869690020399978	0.22543764488042783	9.171894238838126e-38	1.9792947767412676e-33
SNX22	294.505006474886	1.8775760555805197	0.15180842491682264	1.568694715680125e-37	3.3852431964377096e-33
LRRC14	641.2076773233798	-1.0770522065565251	0.08634782218721533	2.4174279087808656e-37	5.216809427149108e-33
SNRPN	560.2316842660695	-1.1004058868240594	0.08836336864505427	2.945920335517064e-37	6.357296084045823e-33
ENSG00000251661	56.21244545524148	3.345332198310201	0.26497507713399315	3.5943234155719666e-37	7.756549930804304e-33
FASTK	617.9570261841494	-1.070236666699003	0.0860770398660024	4.052858472989092e-37	8.74606858471046e-33
COL4A2-AS1	35.934512953362606	5.459406564402698	0.4383289318803499	4.22658750076967e-37	9.120975826660949e-33
SH2D5	501.6236267550236	-1.2087944041587837	0.09763715920963117	5.542156618630174e-37	1.1959973983003915e-32
ENSG00000267255	30.37249201188584	4.446669497736437	0.3559154902036185	7.0228304860146175e-37	1.5155268188819545e-32
ENSG00000285600	33.16068675819783	5.212582583941225	0.42024589080662805	1.011583571873347e-36	2.1829973481026828e-32
DUSP23	357.09770970602716	-1.02902285376324	0.08319925709761149	1.0147669758691819e-36	2.1898671339256947e-32
COL4A2-AS2	31.127778354276895	4.158439665020406	0.3332954895883997	1.1618247502515801e-36	2.50721781104291e-32
ATG2A	732.8480865881622	-1.0428145310600547	0.08451949552318302	1.4222952702116802e-36	3.069313193116806e-32
ENSG00000227766	43.57150189893611	3.8129264940916854	0.305750781192171	1.751540903169444e-36	3.77982526903966e-32
ALDH16A1	579.1459488451985	-1.071925507002676	0.08711147404613405	1.990853877463972e-36	4.296262667567252e-32
ENSG00000285677	40.36493778786259	3.99493210641748	0.3210072856432548	2.033106004084805e-36	4.387442756815009e-32
PHETA1	341.77470810321546	-1.1188286630428836	0.09101087260691648	2.059997525319723e-36	4.445474659639962e-32
ZNHIT2	226.68611749247862	-1.3627384127215287	0.11210358202827868	5.2334198715582084e-36	1.1293720082822614e-31
NPDC1	218.19722544256211	-1.9107729818826074	0.1582531914807243	6.487232892559012e-36	1.3999448582142348e-31
ENSG00000237938	38.00078222489498	5.549753362530001	0.4546125788175965	8.366154447364068e-36	1.8054161297411658e-31
SPATA2L	175.93500201011022	-1.6914650818896988	0.14065272061294049	8.94221777683665e-36	1.9297305962413492e-31
PLCG1-AS1	156.3782526557301	1.6873563591676808	0.14052762185280407	1.1244695887835457e-35	2.4266053725948915e-31
MUS81	380.47587428190496	-1.2536969242137488	0.10342321266599497	1.1689597438526537e-35	2.5226151272340264e-31
ZNF628	248.30644945209536	-1.475011570718774	0.12260746157748974	1.544949867003821e-35	3.3340018129942453e-31
MCRIP2	405.3891111966007	-1.2438604413191245	0.10317048262753431	2.6774897863869644e-35	5.778022959023069e-31
TPGS1	112.14821028008278	-2.2776676948253445	0.18812673528832455	2.929792898627692e-35	6.32249307523856e-31
GLIS2	512.7664285555925	-1.1373577765732392	0.09424804874743314	3.1244185955023036e-35	6.742495329093971e-31
GAL3ST3	483.40365244758885	-1.4190809449322508	0.11850456999779371	3.7719285672679654e-35	8.139821848164269e-31
LMNA	1115.759839848267	-1.0095785097666736	0.08367164627923389	4.392719210652548e-35	9.479488056588199e-31
CHTF18	919.242478427533	-1.034329063390387	0.08584613593517589	5.071550203253776e-35	1.0944405338621649e-30
MIR3661	30.05838167132548	3.5804054227177957	0.2933726851213304	5.845054972141682e-35	1.261362862988175e-30
ENSG00000263624	35.934636222098035	3.5895516606899998	0.29577823972439343	1.3393842110002563e-34	2.890391127338553e-30
SLC25A29	1127.3555885260478	-1.286847075705101	0.10812860853323092	1.5108572873347653e-34	3.2604300260684235e-30
AJUBA	96.8221325153352	-2.303991774565054	0.19252942078327864	1.83745157646411e-34	3.96522050200955e-30
ENSG00000279694	36.90768146945653	3.9119338580188465	0.3238851225271362	2.0334408459901077e-34	4.388165345646652e-30
HM13-AS1	43.44292424675888	3.232234861330726	0.2673405061963568	2.8926122307397495e-34	6.2422571939363794e-30
DSG2-AS1	92.47834054362596	2.1225180040648244	0.18000975964537644	5.320363840564886e-34	1.1481345167939023e-29
ENSG00000268938	39.193059917751015	5.7389770419893145	0.48527374030667547	7.091204679063869e-34	1.530281969741983e-29
ENSG00000243230	26.23521810499751	4.301404388876185	0.36018622197162314	7.154537536428086e-34	1.543949200361181e-29
DERL3	188.2759396226835	-1.8053899951978012	0.15500205702705155	8.294881308736693e-34	1.7900353864253785e-29
AASS	11206.276623137828	1.211206960688626	0.10289013297998516	8.919612416451525e-34	1.924852359470239e-29
PUSL1	607.7978531794473	-1.1104618802099089	0.0943629698153506	1.2133054354802806e-33	2.6183131297664456e-29
BDNF-AS	179.0367650200229	1.5724776854297018	0.13515201668231538	1.2199002851139707e-33	2.632544815275949e-29
CAPN10	419.61324689860646	-1.393056983167438	0.11951743974432982	1.8614869487353896e-33	4.017088835370971e-29
FKBP1A	64.50229169891811	-3.314512300314745	0.2793604458976954	4.2394382268760206e-33	9.148707693598452e-29
ENSG00000255114	29.841503621763437	4.041442744556065	0.34271802046164634	5.556150153398723e-33	1.1990172031034444e-28
TMEM179B	331.15445954870546	-1.2018088636530309	0.1035785374897393	6.677136298004195e-33	1.4409260131093051e-28
TPRA1	347.93807323554466	-1.1658437410787363	0.10049469795694828	7.517584287945438e-33	1.6222946893386257e-28
ENSG00000258666	45.810887406144836	3.092842278500673	0.2616564217562407	7.539668729320096e-33	1.6270605117872767e-28
SAC3D1	319.3297464203891	-1.3679645888095844	0.11852358690498298	7.765769580929715e-33	1.6758530755646325e-28
IPO4	271.7828245079529	-1.1006254821505332	0.09488360565589411	8.983925504257374e-33	1.9387311238187413e-28
PRDX6-AS1	155.64070898643695	1.525497971124528	0.13301507718782057	9.864708646938976e-33	2.128804126009431e-28
ENSG00000290123	40.0937073156366	2.6868723557270604	0.22861061879747782	1.0747621781583071e-32	2.3193367804656268e-28
FHL3	691.6211415036573	-1.000131933874235	0.0862050353288096	1.1379938006813453e-32	2.4557906218703432e-28
CCDC22	336.2401759789261	-1.1125825118785486	0.09616092913717865	1.2340892909703163e-32	2.6631646899139425e-28
ENSG00000287127	106.12731710193827	1.8596389286579984	0.16290588529893482	1.3655880500451754e-32	2.9469390119974885e-28
SLC26A5	71.69014849227177	2.0694362175210954	0.18074612640884832	2.1535123450449465e-32	4.647279640606995e-28
TRABD	1066.6020068775174	-1.2679737312352513	0.11057770224842516	2.6481781357450654e-32	5.714768416937851e-28
CEP131	697.7442957798145	-1.2823816217351691	0.11203896597985236	3.213916316412259e-32	6.935631410817655e-28
REL	99.02515204082937	1.705193267169011	0.15050714041588129	3.2222790352752833e-32	6.953678158124061e-28
METTL23	224.027898780947	-1.596451956111263	0.14079359723140744	3.510071356280399e-32	7.574733986853101e-28
SIRT6	374.6325126036076	-1.0578320716774818	0.0920775765268308	3.638169074004537e-32	7.85116886170179e-28
SPPL2B	465.0584042327698	-1.1492325647687256	0.1002701136504463	3.9671281950204913e-32	8.56106264485422e-28
ENSG00000259635	38.06634433051503	5.776564773951259	0.5032701264941887	4.0594090224685503e-32	8.760204670487132e-28
SCO2	181.1396526949134	-1.2800273746990753	0.11209198550224204	4.389598470657053e-32	9.472753499677921e-28
PIDD1	238.91454913223538	-1.4616396387677524	0.1290138748259755	6.1961156017762e-32	1.337121746863304e-27
ENSG00000289835	45.52526701059877	2.582688620313529	0.22332828639490285	7.231208973733435e-32	1.5604948965316751e-27
RPS6KA4	361.3262036047275	-1.4501166244309969	0.12823993926501137	8.279039240909066e-32	1.7866166681881765e-27
CTU1	143.8157874146882	-1.9530961373790359	0.17355527839513363	1.1731998021924395e-31	2.5317651731312845e-27
ENSG00000254721	36.713801739779115	3.009106347192143	0.26031659715050687	1.5752474048248197e-31	3.399383899611961e-27
ENHO	271.24263195298056	-1.4008001752574262	0.12446908681539273	1.8487560842888283e-31	3.989615629895291e-27
ENSG00000257342	114.27495530175824	2.5266962204201837	0.2205687167681327	2.0891868169978194e-31	4.5084651510812944e-27
EHMT2-AS1	35.83024676460855	3.448394080946787	0.2992570298758863	2.18039682063072e-31	4.705296338921093e-27
GNB1L	241.36337543067788	-1.3725356710431043	0.12243478975832751	3.3892358042541547e-31	7.313970865580466e-27
ENSG00000286898	32.28394012697853	5.0269264224572465	0.4430569425723492	3.725547572609816e-31	8.039731661691983e-27
PABPC4-AS1	217.24142439629537	1.2734176902333265	0.11366439883078593	5.24995473249357e-31	1.1329402312721124e-26
ENSG00000226571	44.71711553044627	3.1080511473223065	0.2721293392235584	7.948716478412689e-31	1.7153330160414583e-26
NAA10	88.922321164328	-2.176639497833963	0.19476645336480888	8.73067874799921e-31	1.8840804738182294e-26
ENSG00000257096	49.815121314170504	2.7859607821004606	0.24477268412264497	9.692483407619294e-31	2.0916379193642436e-26
MTLN	243.80126998748594	-1.3687407401734775	0.12339443882294153	1.2923625745312718e-30	2.7889184358384844e-26
TMEM140	22.33927212086936	4.016297959314058	0.35626426724548754	2.3569902223713755e-30	5.0863848998774283e-26
ENSG00000262039	219.52455500010035	1.195677455612026	0.10817581007252161	3.576557477075747e-30	7.718211035529463e-26
ENSG00000268193	36.9855056712222	2.8389251334827503	0.2519625370300086	3.853683889686408e-30	8.316249833943269e-26
LRRC45	600.6753337268883	-1.0161259240109026	0.091732395796988	4.359390896670145e-30	9.407565555014173e-26
NUCB1-AS1	36.19636636481123	3.266159664575595	0.2901007849595035	4.948833323125096e-30	1.0679582311303956e-25
ENSG00000229021	30.823373800217187	4.186007912646892	0.3742513171675807	5.411272134043993e-30	1.1677525265266937e-25
RPL17	249.15149482164372	-1.1705854021133808	0.10638308732582283	6.64190757022425e-30	1.4333236536543933e-25
ENSG00000268983	27.471077108095912	4.834126224722509	0.4356271311367871	7.529611860291196e-30	1.6248902394508401e-25
SUPT16HP1	33.832656431232124	3.0499030717178037	0.27177895723134604	7.572842070779691e-30	1.6342193188742573e-25
HIF1A-AS3	97.40699157335371	1.9326028036132468	0.17781522968429608	7.94952157349816e-30	1.7155067555609028e-25
IRF2BP1	709.3397492292421	-1.0033731750067658	0.09110469575520876	9.181953367278438e-30	1.981465536658687e-25
ENSG00000264578	29.036416015949037	4.107322841957716	0.36858076141832014	9.323336891645132e-30	2.0119761012170193e-25
CHCHD5	319.4427352938702	-1.1484247969620902	0.10523961302730432	1.9210674344024506e-29	4.1456635234404885e-25
ENSG00000269487	27.841650750054512	5.27801780631547	0.48148973980467447	2.1822480232552467e-29	4.709291234184823e-25
RPL23AP42	214.15347482232522	1.240078670011446	0.11443223776216216	3.401251346239202e-29	7.339900405184198e-25
SPAG5-AS1	45.33767990549498	2.520702923026857	0.22961095060760217	4.3226472298684254e-29	9.328272722056063e-25
LPCAT4	654.494967451859	-1.0348018716583207	0.09529454712131646	4.6131825561005414e-29	9.95524795606497e-25
SHC4	102.93337622652834	1.8446819800792427	0.1728701486535327	5.326831846514682e-29	1.1495303124778682e-24
PITX1-AS1	27.602417802777886	3.9758142172605266	0.36170270565957197	5.752045982517733e-29	1.2412915230273269e-24
TRMT2A	524.7680381081262	-1.1190915097389216	0.10355477141202607	6.576799171150069e-29	1.4192732611341847e-24
SLC2A4RG	460.6737391693662	-1.1597782008522304	0.10742586423041808	6.654927174701768e-29	1.4361332843006416e-24
TMC6	845.6060684969456	-1.0609094148400675	0.0980904757442168	6.915988340544075e-29	1.4924702838894114e-24
FJX1	389.4349870657611	-1.1828197090255146	0.10971225884322897	7.361062841572534e-29	1.5885173612113528e-24
QPCTL	362.19218034513074	-1.188478255883913	0.11076423347642997	1.263132468516912e-28	2.7258398670594962e-24
SHROOM3-AS1	28.332560042142628	3.7841477562104844	0.3465926736594655	1.5527215961037458e-28	3.350773204391883e-24
STMN3	1678.7890509250633	-1.1896786741778629	0.11128418968416878	1.9242351297706799e-28	4.152499410045127e-24
ENSG00000260111	31.24938930648073	3.5660868047739704	0.3268079020406539	1.9936023841104096e-28	4.302193944910264e-24
TPD52L2	106.69938737242066	-1.8293274196618416	0.17354532624188515	2.0856232529605875e-28	4.5007749798889475e-24
PAXX	263.4649389670103	-1.2256810581538606	0.11484536290638818	2.1052317758747447e-28	4.543090172337699e-24
NRSN2-AS1	230.31242006678968	1.1560892837196246	0.10825665737079797	2.37905056881487e-28	5.13399112750249e-24
ENSG00000286161	31.678409235208342	3.51595842714764	0.3225948079444985	2.3816101065371557e-28	5.139514609907182e-24
REPIN1-AS1	34.64906059926148	3.480539189563926	0.31941886479007625	2.508199975843931e-28	5.412695547871203e-24
BAIAP2	328.02023028207185	-1.0785840885493083	0.10095234458942186	2.747782258541832e-28	5.929714113933273e-24
ARC	414.5966406271281	-1.1936948971508512	0.11229748024506758	3.650246016872153e-28	7.877230904410107e-24
MCOLN1	303.155059551559	-1.0599541817303353	0.09958402732718565	4.443232398116106e-28	9.588495515134556e-24
FAM131B-AS2	226.8233339260405	-1.5203857854234684	0.14476744755478527	4.476811754246713e-28	9.660959765664407e-24
PKDCC	2198.639788854621	-1.4504072594128794	0.13792753863298238	5.010692365530194e-28	1.0813074124814158e-23
CD37	54.92710735766736	2.388020329576989	0.22320066744348985	5.019092523879123e-28	1.0831201666531147e-23
SLC2A6	585.7532548030622	-1.5118709854854482	0.14425918741110136	5.820915407510463e-28	1.2561535449407579e-23
C22orf39	85.13007066624196	-2.159943104851551	0.20435857604812227	5.954662921726468e-28	1.2850162585085718e-23
ENSG00000196656	155.94603866982897	1.1978358980315056	0.11321429170280471	6.120980632390125e-28	1.320907620469789e-23
GATD1	625.4725506789051	-1.1247119714973666	0.10626361979800365	7.132902492755962e-28	1.5392803579367366e-23
GTF2H4	75.5501578984724	-2.3009451553181504	0.21727965838465957	1.0337470768890545e-27	2.2308261919265795e-23
SLC43A2	679.4167440374163	-1.2164730550981169	0.11569541581346154	1.1668171620060441e-27	2.517991435609043e-23
C2	41.610073478711996	2.815699945568165	0.26223011360168574	1.2794609667384741e-27	2.761076766221627e-23
ENSG00000275719	57.074716441420094	2.252498141526035	0.21419561913775367	1.7379328288290742e-27	3.750459044613142e-23
B3GAT3	386.29603477442913	-1.2079103916007512	0.11534088692930826	1.86294064324796e-27	4.020225908129098e-23
ENSG00000268112	23.601838623467376	4.687983321893561	0.44210112816076186	1.912973600416522e-27	4.128197029698855e-23
ENSG00000267458	28.106815160317723	5.201085213793456	0.4930009073643384	2.0386764743343414e-27	4.3994638316135087e-23
ENSG00000285570	84.39616938012948	1.949292060379017	0.1885296433409226	2.434033734503549e-27	5.252644799058659e-23
NQO1-DT	34.704711211905796	2.868155009662796	0.2691155651752516	3.235996923524785e-27	6.983281360966486e-23
VPS9D1-AS1	496.893291909402	-1.36873716186076	0.13209332831384676	3.4555314742007745e-27	7.457036921325271e-23
PIM3	576.4792050897995	-1.230765491905687	0.11842381204620783	4.019243291921367e-27	8.67352702396631e-23
PAQR4	791.8739261114303	-1.0218701082609754	0.09799719364835818	4.896832499170103e-27	1.0567364533209082e-22
D2HGDH	248.68796010794443	-1.2333525071313278	0.11893532887223333	5.068786820372664e-27	1.093844195836421e-22
ENSG00000260257	208.16452292096784	-1.2992424601063466	0.12565040511687262	5.580665132395597e-27	1.2043075355709699e-22
ENSG00000224985	34.19968144852036	3.2785592358781557	0.3089681871320826	6.078343162078617e-27	1.3117064543765655e-22
VGF	356.49168578062586	-2.984674140065681	0.28139295167654754	6.199437184940884e-27	1.3378385445102428e-22
MTARC1	62.52668436900013	-2.737277485388648	0.25895945090252054	6.600164438816159e-27	1.4243154858965271e-22
EFS	660.8007521989589	-1.3234662152351362	0.12842123341978381	7.332268519149668e-27	1.5823035464324984e-22
CPTP	316.0388418148109	-1.1153732242742544	0.10770212735740503	8.10037356756398e-27	1.7480606158803068e-22
PIGQ	283.86320487776385	-1.3469230320281056	0.13102071525278167	8.763041822042768e-27	1.8910644251968293e-22
ENSG00000285505	63.71754783006701	-2.5164274938687607	0.24034998471366495	9.893209068837434e-27	2.1349545170551185e-22
C11orf68	539.1157935170147	-1.1862075492752582	0.11505557872671952	1.0868525292757155e-26	2.3454277581769938e-22
ENSG00000291210	150.68051650296974	-1.494224078048451	0.14668245732602475	1.3213451998032108e-26	2.851462941175329e-22
ENSG00000262413	22.46807343660307	5.093234775423123	0.49103366541530385	1.4692830495141338e-26	3.170712820851501e-22
IPO9-AS1	69.74340982430498	1.7209057053520183	0.17013787553915014	1.6696131067429738e-26	3.6030250843513374e-22
ADGRL1-AS1	96.2621725676741	2.071653227413281	0.203108905874913	1.7758262553153116e-26	3.8322330589704426e-22
ENSG00000259357	34.94199884598906	2.996061528858193	0.285207230016634	1.836588990895785e-26	3.9633590423531045e-22
RPS3AP6	319.7050559381652	1.1853126911169347	0.11557692169677888	1.9110368204345775e-26	4.1240174584978183e-22
PEDS1	50.1197915175679	-3.4393931268280418	0.32817235245373133	2.260584572245057e-26	4.878341506904833e-22
ENSG00000267984	26.49135142535651	4.079329644265914	0.3914567259483436	2.4636555917827555e-26	5.316568767067186e-22
CITED4	164.46198433716148	-1.633688902968481	0.16208507112789264	2.6658654650780603e-26	5.752937673638454e-22
RUSC1-AS1	74.57678230762846	2.651919714847286	0.254892723031941	3.0682797290903645e-26	6.621347655377006e-22
IRF7	113.86544150864721	-1.766531951526967	0.17568949407670315	3.08281267164501e-26	6.6527097454099325e-22
TEDC2	792.0924807220905	-1.005774642875611	0.09815254842379721	3.368287689766821e-26	7.2687648345168e-22
ENSG00000247228	33.40362279292681	2.512741272185039	0.24286978412255084	3.534559256287212e-26	7.627578875067804e-22
SDHAF1	230.60269006307053	-1.1978077050950975	0.11756469127505548	3.682484675648645e-26	7.946801930049776e-22
MRGPRF	284.3586901185873	-1.0695438420580479	0.10470355945535574	3.9358718590501887e-26	8.493611471830306e-22
FAM110A	252.50119627039052	-1.2025658861256698	0.11820083004213335	4.2184907420609467e-26	9.103503021367522e-22
ENSG00000260400	255.58354613505756	-1.87710358080583	0.18696409822972937	4.243848672194654e-26	9.158225434596063e-22
LINC01504	43.91823939043375	2.294128795312042	0.2242777911303832	4.2868594269821536e-26	9.251042643427488e-22
GCNT7	36.019384226329684	2.856986114775336	0.2755123676175746	6.618503447949694e-26	1.428273044067544e-21
MACC1	245.26090364918974	1.1473831354377475	0.11311971270372244	6.729322379446744e-26	1.4521877694846073e-21
TMEM198	243.00163835759008	-1.111349452545696	0.10973756632077733	8.679538495308808e-26	1.873044407287641e-21
ENSG00000258908	17.880923712404158	4.0401331052432745	0.39211030814730097	8.720482229407737e-26	1.8818800651061897e-21
ENSG00000269604	22.0735382260982	5.095846399538887	0.5001919989387608	9.9314311999025e-26	2.1432028529389596e-21
GDPD5	157.680068252114	-1.351564303651571	0.13460820126803652	9.99915629602154e-26	2.1578179286814483e-21
USP2-AS1	219.25805291790775	1.2525987867575445	0.12433473617441057	1.0005235404819791e-25	2.1591298003601107e-21
ENSG00000254604	27.80000709510885	3.0370714037564746	0.2943004816488886	1.2982328736265476e-25	2.8015865412860897e-21
ENSG00000260874	27.363793089108047	3.102354275137773	0.30140009966151243	1.7427703884695201e-25	3.7608984983172244e-21
CAMSAP3	810.7481985036541	-1.1413371824543561	0.11411731439173929	2.8798054110648283e-25	6.2146200770779e-21
DDHD2	732.987640022294	1.007248655548577	0.10043862855552131	3.1373239004456217e-25	6.7703449771616515e-21
ACAP3	368.0926274423474	-1.229784868515165	0.1234567074670824	3.36398220963247e-25	7.25947360838687e-21
CAMK2N2	262.51704173434297	-1.1414860209502031	0.11436815401784256	3.5435627380450056e-25	7.647008388701123e-21
ENSG00000279716	33.99426988716283	3.2747027773980713	0.32057637207918016	3.855852639876027e-25	8.320929996852466e-21
APC	134.96478019995163	1.4772602096103622	0.1501911870363444	4.871097935074998e-25	1.0511829343891846e-20
MYL12-AS1	29.756044449741893	2.8488273968339337	0.28048833293684483	5.841187453580404e-25	1.2605282524826513e-20
ENSG00000227050	30.50695612272314	3.0762986041496605	0.30259279194412464	6.357213375945693e-25	1.3718866465290807e-20
ENSG00000270760	26.735491717221404	3.519287254507848	0.3466563198009003	6.505575592258289e-25	1.4039032128093388e-20
PPP1R16A	275.781720618644	-1.1316301197771685	0.11418450303363711	7.355699058166022e-25	1.5873598567522277e-20
ENSG00000231731	146.73126007589107	1.4169220059532308	0.1445051058710053	8.243339344415413e-25	1.778912630524846e-20
ABALON	20.003980048196436	3.548372040564753	0.3505322714763766	8.59870216407272e-25	1.855599927006893e-20
ESR2	39.5376832465394	2.2406863434665154	0.22636792909743633	9.046874326564921e-25	1.95231547967271e-20
ENSG00000273212	22.28385838095943	3.6069583110076597	0.35696223797110743	9.918603026023273e-25	2.140434533015822e-20
TRIM46	214.58209076003422	-1.1923571595032065	0.1209502003259934	1.0502107720760916e-24	2.2663548461402058e-20
ENSG00000286018	43.49208099496436	2.190033159867758	0.22249709222602673	1.196311446887537e-24	2.5816401023833048e-20
ENSG00000251357	170.62133789556992	-1.334546710325725	0.13620432755784456	1.2026633667464511e-24	2.5953475454388414e-20
CFAP73	43.236313361982454	2.5844783919932612	0.2583606095312816	1.4859036451121985e-24	3.2065800661521243e-20
SMIM26	97.00548135124056	-1.7137795930398436	0.1773186741397701	1.5167972953644218e-24	3.2732485633964223e-20
LINC01018	90.30131113964364	1.4581334200495528	0.15000458047486231	1.6293507206419253e-24	3.516138855145275e-20
OPLAH	246.92733927502596	-1.1754891960757887	0.1198103141120487	1.7542873882846453e-24	3.7857521839182647e-20
METRN	108.8907439051999	-1.7282430708402425	0.17922542266716748	1.8729969406100313e-24	4.0419273978364476e-20
ENSG00000249971	24.077793040448515	3.7804523996014003	0.377341844314384	2.05647485738494e-24	4.4378727422367e-20
ENSG00000261790	22.198845688412383	3.3691235507991597	0.3359068047075145	2.4511470212524807e-24	5.2895752718628533e-20
THEM6	208.5885812504712	-1.4745486716061114	0.15259057054516836	2.68589130679427e-24	5.796153440062035e-20
ENSG00000257270	36.05853588327312	3.5490188844060446	0.3553904436674509	3.426258191596823e-24	7.393865177465945e-20
SLCO4A1	407.1133627940132	-1.3670656897846056	0.14134958114779264	3.6981540948446544e-24	7.980616536674764e-20
